# STEVAL-MKI229A (LSM6DSO16IS) 

time[us],acc_x[mg],acc_y[mg],acc_z[mg],gyro_x[mdps],gyro_y[mdps],gyro_z[mdps],temp[C],acc_x[LSB],acc_y[LSB],acc_z[LSB],gyro_x[LSB],gyro_y[LSB],gyro_z[LSB],temp[LSB],int_1,int_2
8006161596,5.185,165.249,992.836,4812.500,-3998.750,-2432.500,23.766,85,2709,16276,550,-457,-278,-316,0,0
8006171004,5.246,165.371,993.934,4725.000,-4016.250,-2441.250,23.766,86,2711,16294,540,-459,-279,-316,0,0
8006180417,5.246,166.347,993.629,4663.750,-4007.500,-2441.250,23.730,86,2727,16289,533,-458,-279,-325,0,0
8006189822,5.002,165.066,992.470,4646.250,-4016.250,-2450.000,23.730,82,2706,16270,531,-459,-280,-325,0,0
8006199234,4.941,165.371,992.775,4576.250,-3972.500,-2432.500,23.711,81,2711,16275,523,-454,-278,-330,0,0
8006208643,4.880,165.310,993.934,4733.750,-3972.500,-2458.750,23.711,80,2710,16294,541,-454,-281,-330,0,0
8006218055,4.941,164.883,992.470,4733.750,-4033.750,-2485.000,23.719,81,2703,16270,541,-461,-284,-328,0,0
8006227460,5.368,164.883,992.287,4611.250,-3946.250,-2476.250,23.719,88,2703,16267,527,-451,-283,-328,0,0
8006236872,4.636,165.005,993.629,4620.000,-3998.750,-2458.750,23.727,76,2705,16289,528,-457,-281,-326,0,0
8006246277,5.246,165.798,992.775,4751.250,-3998.750,-2476.250,23.727,86,2718,16275,543,-457,-283,-326,0,0
8006255692,5.551,165.432,993.873,4751.250,-3998.750,-2458.750,23.707,91,2712,16293,543,-457,-281,-331,0,0
8006265097,4.697,165.371,992.958,4821.250,-4051.250,-2450.000,23.707,77,2711,16278,551,-463,-280,-331,0,0
8006274509,4.636,164.456,992.287,4725.000,-3981.250,-2450.000,23.734,76,2696,16267,540,-455,-280,-324,0,0
8006283920,4.758,165.066,993.080,4786.250,-4025.000,-2458.750,23.734,78,2706,16280,547,-460,-281,-324,0,0
8006293326,6.222,164.822,993.568,4742.500,-4007.500,-2493.750,23.738,102,2702,16288,542,-458,-285,-323,0,0
8006302734,4.880,163.846,992.409,4768.750,-4007.500,-2458.750,23.738,80,2686,16269,545,-458,-281,-323,0,0
8006312147,5.002,164.883,992.470,4803.750,-3990.000,-2467.500,23.715,82,2703,16270,549,-456,-282,-329,0,0
8006321552,4.941,164.944,993.080,4838.750,-3955.000,-2441.250,23.715,81,2704,16280,553,-452,-279,-329,0,0
8006330968,6.039,164.578,991.921,4760.000,-3937.500,-2467.500,23.691,99,2698,16261,544,-450,-282,-335,0,0
8006340374,5.612,165.432,991.067,4786.250,-3990.000,-2450.000,23.691,92,2712,16247,547,-456,-280,-335,0,0
8006349786,5.734,165.005,991.982,4786.250,-4025.000,-2450.000,23.688,94,2705,16262,547,-460,-280,-336,0,0
8006359190,4.514,165.005,992.226,4742.500,-4016.250,-2458.750,23.688,74,2705,16266,542,-459,-281,-336,0,0
8006368601,4.270,164.761,992.897,4751.250,-4025.000,-2423.750,23.750,70,2701,16277,543,-460,-277,-320,0,0
8006378012,5.551,165.798,992.653,4821.250,-4033.750,-2415.000,23.750,91,2718,16273,551,-461,-276,-320,0,0
8006387419,5.124,164.700,992.226,4803.750,-3946.250,-2450.000,23.707,84,2700,16266,549,-451,-280,-331,0,0
8006396827,5.429,164.761,991.250,4690.000,-3963.750,-2450.000,23.707,89,2701,16250,536,-453,-280,-331,0,0
8006406239,4.453,165.554,992.043,4768.750,-4007.500,-2467.500,23.719,73,2714,16263,545,-458,-282,-328,0,0
8006415651,4.758,164.822,994.239,4672.500,-4060.000,-2467.500,23.719,78,2702,16299,534,-464,-282,-328,0,0
8006425055,4.819,165.005,992.165,4672.500,-4025.000,-2450.000,23.684,79,2705,16265,534,-460,-280,-337,0,0
8006434466,5.795,165.127,993.751,4663.750,-4025.000,-2476.250,23.684,95,2707,16291,533,-460,-283,-337,0,0
8006443878,5.368,164.944,993.202,4760.000,-4007.500,-2476.250,23.742,88,2704,16282,544,-458,-283,-322,0,0
8006453282,5.978,165.493,993.568,4795.000,-4042.500,-2476.250,23.742,98,2713,16288,548,-462,-283,-322,0,0
8006462693,5.124,165.676,992.409,4690.000,-4007.500,-2493.750,23.742,84,2716,16269,536,-458,-285,-322,0,0
8006472105,5.490,165.005,992.775,4646.250,-3955.000,-2458.750,23.742,90,2705,16275,531,-452,-281,-322,0,0
8006481516,4.270,164.456,991.799,4733.750,-4007.500,-2476.250,23.723,70,2696,16259,541,-458,-283,-327,0,0
8006490922,4.453,164.639,991.433,4725.000,-4068.750,-2485.000,23.723,73,2699,16253,540,-465,-284,-327,0,0
8006500335,4.331,164.883,991.616,4751.250,-3981.250,-2493.750,23.727,71,2703,16256,543,-455,-285,-326,0,0
8006509742,5.124,164.700,991.311,4786.250,-4060.000,-2476.250,23.727,84,2700,16251,547,-464,-283,-326,0,0
8006519154,5.063,165.127,991.738,4663.750,-4033.750,-2493.750,23.699,83,2707,16258,533,-461,-285,-333,0,0
8006528558,4.575,164.883,994.483,4768.750,-4068.750,-2467.500,23.699,75,2703,16303,545,-465,-282,-333,0,0
8006537970,5.185,165.981,992.714,4786.250,-4016.250,-2450.000,23.703,85,2721,16274,547,-459,-280,-332,0,0
8006547377,6.527,165.005,991.494,4733.750,-4042.500,-2467.500,23.703,107,2705,16254,541,-462,-282,-332,0,0
8006556791,5.307,165.981,991.067,4733.750,-4025.000,-2467.500,23.715,87,2721,16247,541,-460,-282,-329,0,0
8006566197,5.795,165.188,993.141,4698.750,-4007.500,-2467.500,23.715,95,2708,16281,537,-458,-282,-329,0,0
8006575608,5.551,164.456,993.141,4681.250,-4068.750,-2458.750,23.727,91,2696,16281,535,-465,-281,-326,0,0
8006585019,5.124,164.700,993.141,4681.250,-4025.000,-2458.750,23.727,84,2700,16281,535,-460,-281,-326,0,0
8006594423,4.453,164.700,991.006,4690.000,-3972.500,-2467.500,23.727,73,2700,16246,536,-454,-282,-326,0,0
8006603835,5.002,164.456,990.701,4698.750,-3972.500,-2476.250,23.727,82,2696,16241,537,-454,-283,-326,0,0
8006613246,5.002,165.188,993.324,4768.750,-4077.500,-2476.250,23.711,82,2708,16284,545,-466,-283,-330,0,0
8006622651,5.856,164.944,993.934,4838.750,-4068.750,-2476.250,23.711,96,2704,16294,553,-465,-283,-330,0,0
8006632062,5.490,164.578,991.250,4681.250,-4016.250,-2458.750,23.734,90,2698,16250,535,-459,-281,-324,0,0
8006641473,5.429,164.395,991.311,4803.750,-4007.500,-2450.000,23.734,89,2695,16251,549,-458,-280,-324,0,0
8006650878,4.819,164.517,992.592,4908.750,-4042.500,-2432.500,23.723,79,2697,16272,561,-462,-278,-327,0,0
8006660289,5.124,164.761,991.860,4856.250,-4025.000,-2476.250,23.723,84,2701,16260,555,-460,-283,-327,0,0
8006669700,4.758,164.517,992.653,4725.000,-4016.250,-2441.250,23.684,78,2697,16273,540,-459,-279,-337,0,0
8006679111,5.185,164.883,992.958,4733.750,-4033.750,-2450.000,23.684,85,2703,16278,541,-461,-280,-337,0,0
8006688516,5.917,164.395,991.982,4690.000,-4016.250,-2458.750,23.672,97,2695,16262,536,-459,-281,-340,0,0
8006697929,4.697,164.456,992.287,4733.750,-4007.500,-2485.000,23.672,77,2696,16267,541,-458,-284,-340,0,0
8006707337,5.124,164.944,992.775,4751.250,-3990.000,-2450.000,23.723,84,2704,16275,543,-456,-280,-327,0,0
8006716749,5.490,165.310,994.605,4786.250,-3990.000,-2441.250,23.723,90,2710,16305,547,-456,-279,-327,0,0
8006726154,5.307,164.212,994.849,4812.500,-3972.500,-2467.500,23.746,87,2692,16309,550,-454,-282,-321,0,0
8006735565,5.185,164.822,992.958,4760.000,-4025.000,-2476.250,23.746,85,2702,16278,544,-460,-283,-321,0,0
8006744977,4.941,164.578,991.921,4777.500,-4025.000,-2432.500,23.691,81,2698,16261,546,-460,-278,-335,0,0
8006754381,5.246,164.090,992.897,4655.000,-3963.750,-2467.500,23.691,86,2690,16277,532,-453,-282,-335,0,0
8006763795,5.185,164.212,993.263,4681.250,-3981.250,-2432.500,23.734,85,2692,16283,535,-455,-278,-324,0,0
8006773203,4.697,165.127,993.263,4803.750,-4033.750,-2467.500,23.734,77,2707,16283,549,-461,-282,-324,0,0
8006782615,3.904,165.371,991.738,4672.500,-4060.000,-2502.500,23.703,64,2711,16258,534,-464,-286,-332,0,0
8006792019,4.758,164.639,992.897,4707.500,-4025.000,-2450.000,23.703,78,2699,16277,538,-460,-280,-332,0,0
8006801431,5.734,165.371,991.860,4768.750,-4051.250,-2493.750,23.742,94,2711,16260,545,-463,-285,-322,0,0
8006810842,4.575,165.005,992.409,4777.500,-4051.250,-2467.500,23.742,75,2705,16269,546,-463,-282,-322,0,0
8006820246,4.758,164.395,992.958,4733.750,-4042.500,-2458.750,23.727,78,2695,16278,541,-462,-281,-326,0,0
8006829658,4.880,164.456,994.422,4838.750,-4033.750,-2467.500,23.727,80,2696,16302,553,-461,-282,-326,0,0
8006839069,4.270,165.371,992.531,4865.000,-3981.250,-2467.500,23.730,70,2711,16271,556,-455,-282,-325,0,0
8006848473,5.002,165.249,993.507,4821.250,-4042.500,-2441.250,23.730,82,2709,16287,551,-462,-279,-325,0,0
8006857884,4.697,165.188,992.470,4786.250,-3998.750,-2476.250,23.730,77,2708,16270,547,-457,-283,-325,0,0
8006867296,4.514,164.883,993.080,4777.500,-3981.250,-2458.750,23.730,74,2703,16280,546,-455,-281,-325,0,0
8006876701,5.429,165.005,993.141,4628.750,-4007.500,-2485.000,23.711,89,2705,16281,529,-458,-284,-330,0,0
8006886112,6.222,165.066,993.263,4663.750,-3963.750,-2467.500,23.711,102,2706,16283,533,-453,-282,-330,0,0
8006895520,4.331,164.944,991.433,4672.500,-4042.500,-2458.750,23.727,71,2704,16253,534,-462,-281,-326,0,0
8006904933,5.063,165.127,992.897,4742.500,-3998.750,-2458.750,23.727,83,2707,16277,542,-457,-281,-326,0,0
8006914338,4.453,164.761,993.080,4690.000,-3998.750,-2423.750,23.691,73,2701,16280,536,-457,-277,-335,0,0
8006923751,5.185,165.249,993.446,4742.500,-4033.750,-2502.500,23.691,85,2709,16286,542,-461,-286,-335,0,0
8006933160,5.490,164.639,992.470,4690.000,-4025.000,-2467.500,23.699,90,2699,16270,536,-460,-282,-333,0,0
8006942572,4.941,165.127,993.019,4716.250,-4025.000,-2450.000,23.699,81,2707,16279,539,-460,-280,-333,0,0
8006951977,5.978,164.822,992.836,4777.500,-4016.250,-2467.500,23.719,98,2702,16276,546,-459,-282,-328,0,0
8006961388,5.429,165.249,993.629,4672.500,-3981.250,-2467.500,23.719,89,2709,16289,534,-455,-282,-328,0,0
8006970801,4.331,165.066,992.226,4742.500,-4016.250,-2493.750,23.703,71,2706,16266,542,-459,-285,-332,0,0
8006980204,4.636,164.578,993.263,4742.500,-4025.000,-2485.000,23.703,76,2698,16283,542,-460,-284,-332,0,0
8006989619,4.697,165.005,994.483,4716.250,-3990.000,-2476.250,23.703,77,2705,16303,539,-456,-283,-332,0,0
8006999026,5.551,165.066,993.446,4725.000,-3972.500,-2502.500,23.703,91,2706,16286,540,-454,-286,-332,0,0
8007008432,4.392,164.883,992.592,4663.750,-3981.250,-2450.000,23.746,72,2703,16272,533,-455,-280,-321,0,0
8007017846,5.551,165.737,992.409,4690.000,-3981.250,-2450.000,23.746,91,2717,16269,536,-455,-280,-321,0,0
8007027253,4.514,165.615,993.019,4751.250,-4016.250,-2441.250,23.738,74,2715,16279,543,-459,-279,-323,0,0
8007036664,4.636,164.883,993.446,4725.000,-4042.500,-2458.750,23.738,76,2703,16286,540,-462,-281,-323,0,0
8007046069,5.063,165.127,992.226,4725.000,-3981.250,-2467.500,23.715,83,2707,16266,540,-455,-282,-329,0,0
8007055481,4.819,164.334,993.141,4873.750,-4033.750,-2432.500,23.715,79,2694,16281,557,-461,-278,-329,0,0
8007064889,4.880,164.578,992.836,4707.500,-4007.500,-2432.500,23.734,80,2698,16276,538,-458,-278,-324,0,0
8007074302,5.856,164.944,992.714,4672.500,-4060.000,-2441.250,23.734,96,2704,16274,534,-464,-279,-324,0,0
8007083707,5.185,164.395,992.653,4655.000,-3955.000,-2476.250,23.742,85,2695,16273,532,-452,-283,-322,0,0
8007093118,3.721,164.883,993.568,4663.750,-3920.000,-2458.750,23.742,61,2703,16288,533,-448,-281,-322,0,0
8007102531,4.819,164.761,993.934,4672.500,-3972.500,-2432.500,23.738,79,2701,16294,534,-454,-278,-323,0,0
8007111939,6.039,165.127,992.653,4672.500,-3946.250,-2450.000,23.738,99,2707,16273,534,-451,-280,-323,0,0
8007121345,5.490,165.371,994.605,4690.000,-3972.500,-2476.250,23.734,90,2711,16305,536,-454,-283,-324,0,0
8007130758,5.185,165.188,994.056,4690.000,-3998.750,-2485.000,23.734,85,2708,16296,536,-457,-284,-324,0,0
8007140167,5.063,165.005,991.982,4742.500,-4068.750,-2476.250,23.711,83,2705,16262,542,-465,-283,-330,0,0
8007149572,5.002,164.517,993.507,4628.750,-4042.500,-2467.500,23.711,82,2697,16287,529,-462,-282,-330,0,0
8007158984,3.660,165.737,993.446,4777.500,-4060.000,-2458.750,23.688,60,2717,16286,546,-464,-281,-336,0,0
8007168396,4.392,164.639,992.348,4760.000,-3963.750,-2441.250,23.688,72,2699,16268,544,-453,-279,-336,0,0
8007177801,5.612,165.249,991.677,4830.000,-4033.750,-2450.000,23.676,92,2709,16257,552,-461,-280,-339,0,0
8007187208,4.697,164.883,992.165,4725.000,-4068.750,-2485.000,23.676,77,2703,16265,540,-465,-284,-339,0,0
8007196622,5.002,164.761,993.324,4646.250,-4033.750,-2441.250,23.738,82,2701,16284,531,-461,-279,-323,0,0
8007206027,4.941,165.554,994.178,4733.750,-3998.750,-2458.750,23.738,81,2714,16298,541,-457,-281,-323,0,0
8007215440,5.246,164.822,993.385,4847.500,-3990.000,-2476.250,23.699,86,2702,16285,554,-456,-283,-333,0,0
8007224848,4.392,164.639,992.531,4768.750,-3963.750,-2467.500,23.699,72,2699,16271,545,-453,-282,-333,0,0
8007234260,4.880,164.944,995.154,4760.000,-3998.750,-2476.250,23.723,80,2704,16314,544,-457,-283,-327,0,0
8007243666,5.368,164.639,992.958,4760.000,-4007.500,-2450.000,23.723,88,2699,16278,544,-458,-280,-327,0,0
8007253079,5.490,165.249,992.348,4672.500,-3963.750,-2432.500,23.711,90,2709,16268,534,-453,-278,-330,0,0
8007262486,5.856,166.042,992.714,4707.500,-3998.750,-2476.250,23.711,96,2722,16274,538,-457,-283,-330,0,0
8007271892,4.575,165.310,993.873,4707.500,-3990.000,-2450.000,23.734,75,2710,16293,538,-456,-280,-324,0,0
8007281301,5.368,165.188,992.592,4611.250,-3963.750,-2476.250,23.734,88,2708,16272,527,-453,-283,-324,0,0
8007290714,5.368,164.700,993.446,4751.250,-3963.750,-2458.750,23.750,88,2700,16286,543,-453,-281,-320,0,0
8007300125,5.429,164.944,993.751,4733.750,-4042.500,-2450.000,23.750,89,2704,16291,541,-462,-280,-320,0,0
8007309530,5.734,164.822,993.751,4803.750,-4007.500,-2485.000,23.684,94,2702,16291,549,-458,-284,-337,0,0
8007318943,5.673,165.493,992.470,4795.000,-3998.750,-2476.250,23.684,93,2713,16270,548,-457,-283,-337,0,0
8007328351,4.026,165.798,993.019,4725.000,-4016.250,-2476.250,23.734,66,2718,16279,540,-459,-283,-324,0,0
8007337763,5.368,164.822,993.141,4550.000,-3972.500,-2476.250,23.734,88,2702,16281,520,-454,-283,-324,0,0
8007347169,6.405,164.883,992.165,4681.250,-3998.750,-2432.500,23.727,105,2703,16265,535,-457,-278,-326,0,0
8007356578,4.636,164.700,992.836,4663.750,-4007.500,-2441.250,23.727,76,2700,16276,533,-458,-279,-326,0,0
8007365990,4.880,165.371,993.507,4803.750,-4051.250,-2432.500,23.723,80,2711,16287,549,-463,-278,-327,0,0
8007375396,5.002,164.822,993.751,4716.250,-3998.750,-2450.000,23.723,82,2702,16291,539,-457,-280,-327,0,0
8007384808,4.941,164.761,992.531,4847.500,-4033.750,-2467.500,23.746,81,2701,16271,554,-461,-282,-321,0,0
8007394216,5.063,165.005,992.592,4777.500,-4016.250,-2450.000,23.746,83,2705,16272,546,-459,-280,-321,0,0
8007403628,4.697,164.517,993.202,4707.500,-3990.000,-2493.750,23.719,77,2697,16282,538,-456,-285,-328,0,0
8007413034,5.612,164.578,993.507,4672.500,-3981.250,-2450.000,23.719,92,2698,16287,534,-455,-280,-328,0,0
8007422446,4.270,165.554,993.629,4847.500,-4007.500,-2467.500,23.738,70,2714,16289,554,-458,-282,-323,0,0
8007431853,5.246,165.127,991.860,4943.750,-4016.250,-2476.250,23.738,86,2707,16260,565,-459,-283,-323,0,0
8007441260,5.307,165.432,993.019,4856.250,-4016.250,-2458.750,23.715,87,2712,16279,555,-459,-281,-329,0,0
8007450671,5.429,164.883,992.531,4812.500,-4051.250,-2476.250,23.715,89,2703,16271,550,-463,-283,-329,0,0
8007460078,4.575,165.798,993.385,4733.750,-4077.500,-2458.750,23.668,75,2718,16285,541,-466,-281,-341,0,0
8007469493,4.453,165.066,993.080,4707.500,-4121.250,-2441.250,23.668,73,2706,16280,538,-471,-279,-341,0,0
8007478899,3.965,165.371,994.422,4777.500,-4025.000,-2476.250,23.684,65,2711,16302,546,-460,-283,-337,0,0
8007488312,4.575,164.334,992.775,4637.500,-4068.750,-2493.750,23.684,75,2694,16275,530,-465,-285,-337,0,0
8007497718,5.063,164.517,992.104,4751.250,-4007.500,-2467.500,23.727,83,2697,16264,543,-458,-282,-326,0,0
8007507125,5.490,164.883,992.958,4733.750,-4007.500,-2476.250,23.727,90,2703,16278,541,-458,-283,-326,0,0
8007516538,5.246,164.700,992.531,4698.750,-4007.500,-2467.500,23.691,86,2700,16271,537,-458,-282,-335,0,0
8007525946,4.758,165.005,992.836,4707.500,-4033.750,-2485.000,23.691,78,2705,16276,538,-461,-284,-335,0,0
8007535359,4.209,165.737,992.836,4777.500,-4033.750,-2467.500,23.723,69,2717,16276,546,-461,-282,-327,0,0
8007544767,4.270,165.432,991.555,4672.500,-3955.000,-2476.250,23.723,70,2712,16255,534,-452,-283,-327,0,0
8007554174,4.392,164.212,991.372,4812.500,-4033.750,-2450.000,23.727,72,2692,16252,550,-461,-280,-326,0,0
8007563580,5.368,164.456,992.470,4760.000,-4033.750,-2450.000,23.727,88,2696,16270,544,-461,-280,-326,0,0
8007572995,4.514,164.883,993.568,4733.750,-4042.500,-2458.750,23.750,74,2703,16288,541,-462,-281,-320,0,0
8007582401,5.551,164.273,994.666,4760.000,-4068.750,-2458.750,23.750,91,2693,16306,544,-465,-281,-320,0,0
8007591814,4.270,164.700,993.080,4663.750,-4068.750,-2467.500,23.734,70,2700,16280,533,-465,-282,-324,0,0
8007601222,5.734,165.005,993.263,4725.000,-4060.000,-2485.000,23.734,94,2705,16283,540,-464,-284,-324,0,0
8007610629,5.734,164.883,992.592,4681.250,-4007.500,-2423.750,23.691,94,2703,16272,535,-458,-277,-335,0,0
8007620038,4.453,165.798,991.799,4733.750,-3998.750,-2458.750,23.691,73,2718,16259,541,-457,-281,-335,0,0
8007629451,4.331,165.493,992.348,4812.500,-3955.000,-2450.000,23.738,71,2713,16268,550,-452,-280,-323,0,0
8007638857,5.490,165.432,992.836,4777.500,-3981.250,-2458.750,23.738,90,2712,16276,546,-455,-281,-323,0,0
8007648270,4.087,165.615,992.470,4751.250,-3998.750,-2450.000,23.730,67,2715,16270,543,-457,-280,-325,0,0
8007657678,5.063,164.151,992.409,4698.750,-4033.750,-2485.000,23.730,83,2691,16269,537,-461,-284,-325,0,0
8007667084,4.453,165.188,992.897,4655.000,-4016.250,-2458.750,23.723,73,2708,16277,532,-459,-281,-327,0,0
8007676497,4.392,165.005,991.860,4716.250,-3990.000,-2467.500,23.723,72,2705,16260,539,-456,-282,-327,0,0
8007685905,4.209,165.127,992.470,4812.500,-3972.500,-2458.750,23.754,69,2707,16270,550,-454,-281,-319,0,0
8007695311,4.758,164.639,992.775,4742.500,-3937.500,-2450.000,23.754,78,2699,16275,542,-450,-280,-319,0,0
8007704724,5.063,165.127,993.263,4733.750,-4016.250,-2458.750,23.719,83,2707,16283,541,-459,-281,-328,0,0
8007714132,5.185,165.554,993.019,4768.750,-4007.500,-2458.750,23.719,85,2714,16279,545,-458,-281,-328,0,0
8007723545,5.734,165.127,992.409,4655.000,-3946.250,-2458.750,23.715,94,2707,16269,532,-451,-281,-329,0,0
8007732953,5.185,165.859,993.812,4576.250,-3963.750,-2458.750,23.715,85,2719,16292,523,-453,-281,-329,0,0
8007742359,4.697,165.493,992.592,4733.750,-3998.750,-2476.250,23.727,77,2713,16272,541,-457,-283,-326,0,0
8007751768,4.636,164.456,991.799,4830.000,-3981.250,-2493.750,23.727,76,2696,16259,552,-455,-285,-326,0,0
8007761175,4.514,164.334,991.677,4760.000,-4060.000,-2485.000,23.754,74,2694,16257,544,-464,-284,-319,0,0
8007770591,4.209,163.907,992.165,4672.500,-4025.000,-2502.500,23.754,69,2687,16265,534,-460,-286,-319,0,0
8007779997,5.185,164.395,993.507,4655.000,-3963.750,-2423.750,23.723,85,2695,16287,532,-453,-277,-327,0,0
8007789404,4.880,164.700,992.409,4672.500,-3937.500,-2432.500,23.723,80,2700,16269,534,-450,-278,-327,0,0
8007798819,4.819,165.249,992.531,4777.500,-3972.500,-2441.250,23.734,79,2709,16271,546,-454,-279,-324,0,0
8007808226,6.161,165.615,993.019,4768.750,-4060.000,-2502.500,23.734,101,2715,16279,545,-464,-286,-324,0,0
8007817634,4.575,166.103,992.775,4786.250,-4025.000,-2467.500,23.699,75,2723,16275,547,-460,-282,-333,0,0
8007827047,5.551,165.005,992.714,4742.500,-3998.750,-2467.500,23.699,91,2705,16274,542,-457,-282,-333,0,0
8007836453,4.209,165.249,991.799,4760.000,-4016.250,-2476.250,23.730,69,2709,16259,544,-459,-283,-325,0,0
8007845861,5.429,165.127,993.568,4777.500,-3928.750,-2485.000,23.730,89,2707,16288,546,-449,-284,-325,0,0
8007855275,5.002,165.249,993.324,4637.500,-3963.750,-2485.000,23.730,82,2709,16284,530,-453,-284,-325,0,0
8007864683,5.429,164.395,991.006,4690.000,-3972.500,-2476.250,23.730,89,2695,16246,536,-454,-283,-325,0,0
8007874089,5.368,163.968,992.104,4768.750,-3963.750,-2450.000,23.738,88,2688,16264,545,-453,-280,-323,0,0
8007883496,5.185,164.395,993.080,4751.250,-3963.750,-2458.750,23.738,85,2695,16280,543,-453,-281,-323,0,0
8007892911,4.270,165.371,993.202,4777.500,-4007.500,-2476.250,23.789,70,2711,16282,546,-458,-283,-310,0,0
8007902318,4.392,165.005,993.202,4803.750,-3990.000,-2493.750,23.789,72,2705,16282,549,-456,-285,-310,0,0
8007911725,5.856,165.371,992.775,4646.250,-4068.750,-2485.000,23.723,96,2711,16275,531,-465,-284,-327,0,0
8007921139,5.185,165.615,992.531,4821.250,-4068.750,-2467.500,23.723,85,2715,16271,551,-465,-282,-327,0,0
8007930545,4.941,165.554,992.287,4786.250,-3972.500,-2493.750,23.734,81,2714,16267,547,-454,-285,-324,0,0
8007939952,4.819,165.432,992.409,4751.250,-3990.000,-2458.750,23.734,79,2712,16269,543,-456,-281,-324,0,0
8007949366,5.002,164.944,993.019,4795.000,-4051.250,-2458.750,23.762,82,2704,16279,548,-463,-281,-317,0,0
8007958775,5.185,165.249,992.165,4777.500,-4042.500,-2493.750,23.762,85,2709,16265,546,-462,-285,-317,0,0
8007968181,4.880,164.639,992.104,4690.000,-3946.250,-2458.750,23.715,80,2699,16264,536,-451,-281,-329,0,0
8007977594,5.307,164.761,992.043,4698.750,-3990.000,-2450.000,23.715,87,2701,16263,537,-456,-280,-329,0,0
8007987002,5.856,164.883,993.141,4733.750,-3990.000,-2458.750,23.758,96,2703,16281,541,-456,-281,-318,0,0
8007996408,5.185,164.944,992.653,4768.750,-3981.250,-2441.250,23.758,85,2704,16273,545,-455,-279,-318,0,0
8008005821,5.185,165.798,993.446,4768.750,-3981.250,-2458.750,23.746,85,2718,16286,545,-455,-281,-321,0,0
8008015233,4.758,165.554,993.995,4646.250,-3963.750,-2458.750,23.746,78,2714,16295,531,-453,-281,-321,0,0
8008024641,5.551,165.310,992.287,4742.500,-4007.500,-2485.000,23.750,91,2710,16267,542,-458,-284,-320,0,0
8008034048,5.551,164.639,991.677,4777.500,-4060.000,-2467.500,23.750,91,2699,16257,546,-464,-282,-320,0,0
8008043455,5.124,165.737,993.507,4830.000,-4042.500,-2476.250,23.762,84,2717,16287,552,-462,-283,-317,0,0
8008052869,4.270,164.700,993.934,4725.000,-3963.750,-2467.500,23.762,70,2700,16294,540,-453,-282,-317,0,0
8008062276,5.307,164.761,993.324,4663.750,-4077.500,-2476.250,23.727,87,2701,16284,533,-466,-283,-326,0,0
8008071684,4.331,164.456,992.287,4742.500,-4033.750,-2476.250,23.727,71,2696,16267,542,-461,-283,-326,0,0
8008081097,5.307,164.029,994.666,4865.000,-3990.000,-2485.000,23.762,87,2689,16306,556,-456,-284,-317,0,0
8008090505,5.185,165.859,992.897,4681.250,-4007.500,-2458.750,23.762,85,2719,16277,535,-458,-281,-317,0,0
8008099911,4.697,166.042,992.958,4821.250,-4007.500,-2458.750,23.762,77,2722,16278,551,-458,-281,-317,0,0
8008109325,5.246,165.920,994.239,4908.750,-4033.750,-2467.500,23.762,86,2720,16299,561,-461,-282,-317,0,0
8008118732,5.246,165.676,991.677,4725.000,-3972.500,-2458.750,23.727,86,2716,16257,540,-454,-281,-326,0,0
8008128145,4.941,164.578,992.226,4716.250,-3981.250,-2458.750,23.727,81,2698,16266,539,-455,-281,-326,0,0
8008137550,4.575,164.883,992.531,4821.250,-4033.750,-2458.750,23.750,75,2703,16271,551,-461,-281,-320,0,0
8008146962,5.795,163.846,992.287,4742.500,-4033.750,-2450.000,23.750,95,2686,16267,542,-461,-280,-320,0,0
8008156370,4.453,164.761,992.775,4803.750,-4025.000,-2458.750,23.715,73,2701,16275,549,-460,-281,-329,0,0
8008165776,4.636,165.188,994.117,4751.250,-4025.000,-2458.750,23.715,76,2708,16297,543,-460,-281,-329,0,0
8008175189,4.270,163.907,991.433,4725.000,-4025.000,-2467.500,23.750,70,2687,16253,540,-460,-282,-320,0,0
8008184597,5.551,165.310,991.006,4786.250,-4025.000,-2458.750,23.750,91,2710,16246,547,-460,-281,-320,0,0
8008194010,4.941,165.493,992.531,4742.500,-3972.500,-2441.250,23.785,81,2713,16271,542,-454,-279,-311,0,0
8008203417,5.246,165.310,992.348,4690.000,-3998.750,-2450.000,23.785,86,2710,16268,536,-457,-280,-311,0,0
8008212825,6.283,164.761,993.629,4830.000,-3998.750,-2467.500,23.777,103,2701,16289,552,-457,-282,-313,0,0
8008222238,4.941,164.883,994.056,4803.750,-4007.500,-2450.000,23.777,81,2703,16296,549,-458,-280,-313,0,0
8008231643,5.490,164.578,992.348,4838.750,-3955.000,-2432.500,23.746,90,2698,16268,553,-452,-278,-321,0,0
8008241051,5.307,164.578,992.775,4891.250,-3981.250,-2467.500,23.746,87,2698,16275,559,-455,-282,-321,0,0
8008250464,4.453,165.249,992.592,4847.500,-4051.250,-2458.750,23.738,73,2709,16272,554,-463,-281,-323,0,0
8008259870,5.002,164.944,993.873,4786.250,-4016.250,-2423.750,23.738,82,2704,16293,547,-459,-277,-323,0,0
8008269284,4.026,165.615,993.202,4751.250,-3998.750,-2432.500,23.734,66,2715,16282,543,-457,-278,-324,0,0
8008278691,6.039,164.456,993.385,4733.750,-3972.500,-2441.250,23.734,99,2696,16285,541,-454,-279,-324,0,0
